Collection Date	Strain Name	Latitude	Longitude
09/21/2013	-N/A-	44.69764	-89.862585
09/21/2013	-N/A-	44.69764	-89.862585
09/21/2013	-N/A-	44.69764	-89.862585
09/21/2013	-N/A-	44.69764	-89.862585
09/21/2013	-N/A-	44.69764	-89.862585
10/19/2013	-N/A-	41.461	-82.9974
09/18/2010	A/mallard/Iowa/10OS2492/2010(H3N6)	43.038533	-93.418116
10/02/2010	A/mallard/Wisconsin/10OS2659/2010(H4N2)	43.72828	-89.26342
10/16/2010	A/mallard/Iowa/10OS2721/2010(H2N2)	43.361525	-91.223378
10/17/2010	A/mallard/Iowa/10OS2752/2010(H11N9)	43.361525	-91.223378
08/18/2011	A/mallard/Ohio/11OS2078/2011(H1N1)	41.6257	-83.2137
08/19/2011	A/mallard/Ohio/11OS2232/2011(H1N1)	41.4345	-82.9622
09/25/2011	A/mallard/Wisconsin/11OS3092/2011(H3N2)	45.794683	-92.681968
09/24/2011	A/mallard/Wisconsin/11OS3177/2011(mixed)	44.69764	-89.862585
09/24/2011	A/mallard/Wisconsin/11OS3192/2011(H3N2)	44.69764	-89.862585
10/22/2011	-N/A-	44.69764	-89.862585
10/15/2011	A/mallard/Wisconsin/11OS4081/2011(H3N8)	42.0167	-90.1235
10/23/2011	A/mallard/Wisconsin/11OS4238/2011(H3N2)	44.69764	-89.862585
11/13/2011	A/mallard/Illinois/11OS4420/2011(H2N3)	40.0711	-87.7145
11/14/2011	A/mallard/Missouri/11OS4987/2011(H5N2)	36.722	-90.1136
08/01/2012	A/mallard/Ohio/12OS1385/2012(mixed)	41.4345	-82.9622
01/06/2013	A/mallard/Ohio/12OS5400/2013(N7)	39.3472968	-81.6612401
11/10/2012	A/mallard/Ohio/12OS5582/2012(mixed)	41.461	-82.9974
12/10/2012	A/mallard/Missouri/12OS5756/2012(H10N7)	36.72237	-90.11278
12/10/2012	A/mallard/Missouri/12OS5759/2012(H11N9)	36.72237	-90.11278
08/01/2013	A/mallard/Ohio/13OS1338/2013(H1N8)	41.461	-82.9974
06/24/2013	A/mallard/Ohio/13OS1524/2013(H2N7)	41.461	-82.9974
08/20/2013	A/mallard/Ohio/13OS1627/2013(H4N8)	41.461	-82.9974
08/08/2013	A/mallard/Ohio/13OS1924/2013(H4N8)	41.461	-82.9974
08/08/2013	A/mallard/Ohio/13OS1938/2013(H4N8)	41.461	-82.9974
08/06/2013	-N/A-	41.461	-82.9974
08/06/2013	-N/A-	41.461	-82.9974
08/06/2013	-N/A-	41.461	-82.9974
08/06/2013	A/mallard/Ohio/13OS1989/2013(H4N8)	41.461	-82.9974
08/06/2013	-N/A-	41.461	-82.9974
08/06/2013	-N/A-	41.461	-82.9974
10/02/2013	-N/A-	44.326636	-76.51469
11/02/2013	-N/A-	36.722033	-90.113616
08/06/2010	A/mallard/Ohio/10OS1354/2010(H6N1)	40.6122	-82.1899
10/16/2010	A/mallard/Iowa/10OS2692/2010(H4N2)	43.361525	-91.223378
10/03/2010	A/mallard/Wisconsin/10OS2917/2010(H4N6)	43.5497	-88.6559
10/03/2010	A/mallard/Wisconsin/10OS3066/2010(H6N2)	43.5497	-88.6559
09/04/2010	A/blue-winged teal/Illinois/10OS1562/2010(H4N6)	38.6189	-89.3534
09/18/2010	A/blue-winged teal/Iowa/10OS2411/2010(H3N8)	43.038533	-93.418116
10/02/2010	A/blue-winged teal/Wisconsin/10OS2862/2010(H3N2)	43.72828	-89.26342
10/03/2010	A/blue-winged teal/Wisconsin/10OS3108/2010(mixed)	43.5497	-88.6559
09/15/2012	A/blue-winged teal/Ohio/12OS2152/2012(H11N9)	41.461	-82.9974
09/08/2012	A/blue-winged teal/Illinois/12OS2951/2012(H11N3)	38.6189	-89.3534
09/07/2013	A/blue-winged teal/Ohio/13OS1831/2013(H3N2)	41.461	-82.9974
09/14/2013	A/blue-winged teal/Ohio/13OS2016/2013(H4N6)	41.461	-82.9974
09/14/2013	-N/A-	36.722033	-90.113616
09/14/2013	-N/A-	36.722033	-90.113616
09/21/2013	-N/A-	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2337/2013(H4N8)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2338/2013(H4N6)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2340/2013(H3N8)	43.038533	-93.418116
08/21/2013	A/blue-winged teal/Iowa/13OS2359/2013(H4N6)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2368/2013(H4N8)	43.038533	-93.418116
10/19/2013	-N/A-	42.285625	-90.403311
10/04/2008	A/Mallard/Wisconsin/08OS2373/2008(H11N9)	43.4463634	-91.2134651
11/29/2009	A/mallard/Illinois/4124/2009(H4N8)	40.0711474	-87.7144679
11/30/2009	A/mallard/Illinois/4179/2009(H11N9)	40.0711474	-87.7144679
11/13/2009	A/environment/Indiana/3610/2009(H5N2)	39.8491667	-86.0241667
11/29/2009	A/lesser scaup/Illinois/4115/2009(H10N7)	40.0711474	-87.7144679
10/26/2013	-N/A-	44.164376	-76.951047
10/17/2009	A/blue-winged teal/Wisconsin/2665/2009(H4N2)	43.4463634	-91.2134651
09/01/2012	A/blue-winged teal/Ohio/12OS2106/2012(H4N6)	41.461	-82.9974
09/07/2012	A/blue-winged teal/Ohio/12OS2229/2012(H3N6)	41.461	-82.9974
09/15/2012	A/blue-winged teal/Ohio/12OS2295/2012(H4N6)	41.461	-82.9974
09/08/2012	A/blue-winged teal/Missouri/12OS2402/2012(H4N8)	36.722469	-90.113145
09/08/2012	A/blue-winged teal/Missouri/12OS2419/2012(HxNx)	36.722469	-90.113145
09/08/2012	A/blue-winged teal/Illinois/12OS2986/2012(H3N8)	38.6189	-89.3534
10/13/2012	A/mallard/Ohio/12OS4697/2012(H11N9)	41.4345	-82.9622
09/07/2013	-N/A-	38.79149	-89.212847
09/08/2013	-N/A-	41.025499	-89.414978
09/14/2013	-N/A-	36.722033	-90.113616
09/14/2013	-N/A-	36.722033	-90.113616
09/14/2013	-N/A-	36.722033	-90.113616
09/21/2013	-N/A-	43.038533	-93.418116
11/02/2013	-N/A-	36.722033	-90.113616
10/19/2008	A/mallard/Wisconsin/08OS2254/2008(mixed)	43.5497141	-88.655938
10/19/2008	A/mallard/Wisconsin/08OS2261/2008(H4N6)	43.5497141	-88.655938
10/25/2008	A/mallard/Illinois/08OS2315/2008(H4N6)	40.1997673	-90.1848423
10/26/2008	A/mallard/Illinois/08OS2710/2008(H10N7)	40.0711474	-87.7144679
12/29/2010	A/mallard/Missouri/10MO0551/2010(H7N7)	38.0812	-94.0878
09/03/2010	A/environment/Indiana/10OS1500/2010(H3N8)	39.8492	-86.0242
09/26/2010	A/mallard/Wisconsin/10OS2538/2010(H3N2)	45.794683	-92.681968
10/02/2010	A/mallard/Illinois/10OS2677/2010(H3N2)	43.72828	-89.26342
10/29/2010	A/mallard/Illinois/10OS3243/2010(mixed)	42.0167	-90.1235
10/29/2010	A/mallard/Illinois/10OS3249/2010(H11N2)	42.0167	-90.1235
11/13/2010	A/mallard/Wisconsin/10OS3866/2010(H3N6)	43.390911	-91.181871
11/29/2010	A/mallard/Illinois/10OS4179/2010(H11N2)	40.0711	-87.7145
11/30/2010	A/mallard/Wisconsin/10OS4193/2010(H11N9)	43.3485	-91.3485
08/15/2011	A/mallard/Ohio/11OS2006/2011(H5N2)	41.4345	-82.9622
08/17/2011	A/mallard/Ohio/11OS2048/2011(H1N1)	41.4345	-82.9622
08/19/2011	A/mallard/Ohio/11OS2092/2011(H10N1)	41.4345	-82.9622
08/14/2011	A/mallard/Ohio/11OS2128/2011(H1N1)	41.4345	-82.9622
08/15/2011	A/mallard/Ohio/11OS2142/2011(H3N1)	41.4345	-82.9622
08/15/2011	A/mallard/Ohio/11OS2146/2011(Mixed) 	41.4345	-82.9622
08/19/2011	A/mallard/Ohio/11OS2201/2011(Mixed) 	41.4345	-82.9622
08/19/2011	A/mallard/Ohio/11OS2206/2011(H10N1)	41.4345	-82.9622
08/19/2011	A/mallard/Ohio/11OS2239/2011(H5N2)	41.4345	-82.9622
10/01/2011	-N/A-	43.726399	-89.207103
10/15/2011	A/mallard/Wisconsin/11OS3408/2011(H3N2)	43.5497	-88.6559
10/16/2011	A/mallard/Wisconsin/11OS3422/2011(H11N9)	43.5497	-88.6559
10/23/2011	A/mallard/Wisconsin/11OS3482/2011(H3N2)	44.69764	-89.862585
10/02/2011	A/American black duck/Wisconsin/11OS3016/2011(H1N1)	43.5497	-88.6559
11/22/2013	-N/A-	41.461	-82.9974
12/06/2009	A/greater scaup/Wisconsin/4234/2009(H11N9)	44.74908	-87.95811
11/18/2013	-N/A-	44.749172	-87.95796
10/17/2009	A/blue-winged teal/Wisconsin/2741/2009(H4N6)	43.4463634	-91.2134651
09/15/2010	A/blue-winged teal/Missouri/10MO003/2010(H4N6)	36.722	-90.1136
09/18/2010	A/blue-winged teal/Iowa/10OS2624/2010(H3N2)	43.038533	-93.418116
09/18/2010	A/blue-winged teal/Iowa/10OS2639/2010(H3N8)	43.038533	-93.418116
09/02/2012	A/blue-winged teal/Ohio/12OS2123/2012(H3N2)	41.461	-82.9974
09/07/2012	A/blue-winged teal/Ohio/12OS2138/2012(H10N9)	41.461	-82.9974
09/08/2012	A/blue-winged teal/Ohio/12OS2244/2012(H4N6)	41.461	-82.9974
09/15/2012	A/blue-winged teal/Ohio/12OS2294/2012(H4N6)	41.461	-82.9974
09/08/2012	-N/A-	36.722469	-90.113145
09/22/2012	A/blue winged-teal/Wisconsin/12OS3069/2012(H11N9)	45.814563	-92.65048
09/13/2013	A/blue-winged teal/Ohio/13OS1770/2013(H7N3)	41.461	-82.9974
09/14/2013	A/blue-winged teal/Ohio/13OS1783/2013(H4N8)	41.461	-82.9974
09/22/2013	A/blue-winged teal/Ohio/13OS2104/2013(H2N3)	41.461	-82.9974
09/08/2013	-N/A-	41.025499	-89.414978
09/14/2013	-N/A-	36.722033	-90.113616
09/21/2013	-N/A-	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2339/2013(H4N8)	43.038533	-93.418116
10/12/2013	A/blue-winged teal/Ohio/13OS3827/2013(H3N8)	41.43445	-82.962238
09/22/2013	-N/A-	45.794683	-92.681968
10/19/2008	A/Mallard/Wisconsin/08OS2245/2008(H3N8)	43.5497141	-88.655938
12/07/2009	A/mallard/Missouri/132/2009(H2N3)	36.72255	-90.1134
08/03/2009	A/mallard/Ohio/2033/2009(H4N9)	41.612947	-83.168752
10/06/2009	A/mallard/Wisconsin/2576/2009(H5N1)	43.5497141	-88.655938
10/30/2009	A/mallard/Wisconsin/2755/2009(H1N1)	43.5497141	-88.655938
12/03/2009	A/mallard/Wisconsin/4197/2009(H1N1)	43.5497141	-88.655938
12/05/2009	A/mallard/Wisconsin/4218/2009(H12N5)	43.348494	-91.103107
12/06/2009	A/mallard/Wisconsin/4236/2009(mixed)	44.74908	-87.95811
10/06/2009	A/blue-winged teal/Wisconsin/2572/2009(H2N3)	43.5497141	-88.655938
10/17/2009	A/blue-winged teal/Wisconsin/2720/2009(H3N2)	43.4463634	-91.2134651
09/15/2010	A/blue-winged teal/Missouri/10MO013/2010(H3N1)	36.722	-90.1136
09/04/2010	A/blue-winged teal/Illinois/10OS1563/2010(H4N6)	38.6189	-89.3534
09/10/2011	A/blue-winged teal/Missouri/11OS2620/2011(H4N6)	36.722	-90.1136
09/10/2011	A/blue-winged teal/Missouri/11OS2640/2011(H4N8)	36.722	-90.1136
09/22/2012	A/blue-winged teal/Ontario/11OS2294/2012(H4N6)	44.371679	-76.646402
09/08/2012	A/blue-winged teal/Ohio/12OS2241/2012(H11N3)	41.461	-82.9974
09/15/2012	A/blue-winged teal/Ohio/12OS2293/2012(H4N6)	41.461	-82.9974
09/01/2012	A/blue-winged teal/Ohio/12OS2321/2012(H4N6)	41.4345	-82.9622
09/01/2012	A/mallard/Ohio/12OS2351/2012(H3N6)	41.4345	-82.9622
09/29/2012	A/blue-winged teal/Wisconsin/12OS3016/2012(mixed)	43.5497	-88.6559
10/13/2012	A/blue winged-teal/Wisconsin/12OS4306/2012(H4N8)	43.3485	-91.1031
10/13/2012	A/blue-winged teal/Ohio/12OS4593/2012(H4N6)	40.6122	-82.1899
10/20/2012	A/blue-winged teal/Illinois/12OS4788/2012(H1N1)	42.0167	-90.1235
09/14/2013	A/blue-winged teal/Ohio/13OS2018/2013(H3N8)	41.461	-82.9974
09/07/2013	-N/A-	38.79149	-89.212847
09/14/2013	-N/A-	36.722033	-90.113616
09/14/2013	-N/A-	36.722033	-90.113616
09/14/2013	-N/A-	36.722033	-90.113616
09/29/2013	A/blue-winged teal/Wisconsin/13OS3463/2013(H3N2)	43.5497141	-88.655938
10/31/2008	A/mallard/Wisconsin/08OS2841/2008(H2N3)	43.5497141	-88.655938
08/25/2009	A/mallard/Ohio/1695/2009(H4N6)	41.4345	-82.9622
11/30/2009	A/mallard/Illinois/4162/2009(H11N2)	40.0711474	-87.7144679
01/16/2010	A/mallard/Mississippi/360/2010(H3N8)	33.224855	-90.983825
01/19/2010	A/mallard/Mississippi/442/2010(H1N1)	33.224855	-90.983825
12/05/2013	-N/A-	44.056066	-77.012045
10/31/2009	A/American coot/Illinois/3405/2009(H10N3)	40.1997673	-90.1848423
10/03/2009	A/blue-winged teal/Wisconsin/2509/2009(H1N2)	43.4463634	-91.2134651
09/15/2010	A/blue-winged teal/Missouri/10MO0011/2010(H3N6)	36.722	-90.1136
09/15/2010	A/blue-winged teal/Missouri/10MO021/2010(H3N8)	36.722	-90.1136
09/17/2010	A/blue-winged teal/Missouri/10MO0407/2010(H4N6)	39.542566	-91.166466
09/04/2010	A/blue-winged teal/Illinois/10OS1546/2010(H3N6)	38.6189	-89.3534
01/16/2010	A/mallard/Mississippi/329/2010(H10N7)	33.224855	-90.983825
01/17/2010	A/mallard/Mississippi/386/2010(H3N8)	33.224855	-90.983825
10/16/2011	A/wood duck/Wisconsin/11OS3443/2011(H11N9)	43.5497	-88.6559
10/26/2008	A/American black duck/Illinois/08OS2688/2008(H5N2)	40.0711474	-87.7144679
11/06/2010	A/ruddy duck/Wisconsin/10OS3191/2010(H3N8)	43.72828	-89.26342
10/17/2009	A/blue-winged teal/Wisconsin/2713/2009(H4N2)	43.4463634	-91.2134651
09/10/2011	A/blue-winged teal/Missouri/11OS2563/2011(H12N4)	36.722	-90.1136
09/10/2011	A/blue-winged teal/Missouri/11OS2583/2011(H4N6)	36.722	-90.1136
09/10/2011	A/blue-winged teal/Missouri/11OS2585/2011(H4N8)	36.722	-90.1136
10/01/2011	A/blue-winged teal/Wisconsin/11OS2657/2011(H4N6)	43.726399	-89.207103
10/02/2011	A/blue-winged teal/Wisconsin/11OS3027/2011(H4N6)	43.5497	-88.6559
09/01/2012	A/blue-winged teal/Ohio/12OS2099/2012(H11)	41.461	-82.9974
09/29/2012	A/blue winged-teal/Wisconsin/12OS2603/2012(H3N2)	43.72643	-89.20719
09/08/2012	A/blue-winged teal/Illinois/12OS2929/2012(H3N8)	38.6189	-89.3534
09/14/2013	A/blue-winged teal/Ohio/13OS1773/2013(H7N3)	41.461	-82.9974
09/21/2013	A/blue-winged teal/Ohio/13OS2055/2013(H6N7)	41.461	-82.9974
09/21/2013	A/blue-winged teal/Ohio/13OS2064/2013(H4N6)	41.461	-82.9974
09/14/2013	-N/A-	36.722033	-90.113616
09/21/2013	A/blue-winged teal/Iowa/13OS2324/2013(mixed)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2349/2013(H4N8)	43.038533	-93.418116
09/21/2013	-N/A-	43.4463634	-91.2134651
10/12/2013	-N/A-	41.461	-82.9974
10/26/2008	A/mallard/Illinois/08OS2711/2008(H10N7)	40.0711474	-87.7144679
08/18/2009	A/mallard/Wisconsin/1534/2009(H6N8)	41.69722	-89.86342
08/10/2009	A/mallard/Ohio/1690/2009(H6N1)	41.612947	-83.168752
08/03/2009	A/mallard/Ohio/2039/2009(mixed)	41.612947	-83.168752
10/05/2009	A/mallard/Wisconsin/2543/2009(H3N2)	43.5497141	-88.655938
11/07/2009	A/mallard/Iowa/3195/2009(mixed)	43.236248	-91.90978
12/03/2009	A/mallard/Wisconsin/4196/2009(mixed)	43.5497141	-88.655938
01/17/2010	A/mallard/Mississippi/390/2010(H3N8)	33.224855	-90.983825
11/13/2009	A/environment/Indiana/3607/2009(H5N2)	39.8491667	-86.0241667
10/12/2013	A/wood duck/Ohio/13OS3300/2013(H3N8)	41.43445	-82.962238
11/17/2012	A/American black duck/Ohio/12OS5557/2012(H5N2)	41.461	-82.9974
11/15/2013	-N/A-	44.96	-76.023212
01/24/2009	A/American coot/Mississippi/09OS615/2009(H10N3)	33.2301196	-91.0473282
09/21/2013	-N/A-	43.038533	-93.418116
10/03/2009	A/blue-winged teal/Wisconsin/2818/2009(mixed)	43.4463634	-91.2134651
10/17/2009	A/blue-winged teal/Wisconsin/3060/2009(H3N2)	42.28583	-90.40333
10/17/2009	A/blue-winged teal/Wisconsin/3061/2009(mixed)	42.28583	-90.40333
09/04/2010	A/blue-winged teal/Illinois/10OS1561/2010(H4N6)	38.6189	-89.3534
10/30/2010	A/blue-winged teal/Illinois/10OS3610/2010(H6N2)	40.3	-90.061
09/10/2011	A/blue-winged teal/Missouri/11OS2641/2011(H4N8)	36.722	-90.1136
10/01/2011	A/blue-winged teal/Wisconsin/11OS3303/2011(H3N2)	43.726399	-89.207103
09/01/2012	A/blue-winged teal/Ohio/12OS2108/2012(mixed)	41.461	-82.9974
10/13/2012	A/blue winged-teal/Wisconsin/12OS4239/2012(H3N2)	43.390931	-91.181598
10/13/2012	A/blue winged-teal/Wisconsin/12OS4304/2012(H4N8)	43.3485	-91.1031
09/07/2013	A/blue-winged teal/Ohio/13OS1410/2013(H3N6)	41.461	-82.9974
09/14/2013	A/blue-winged teal/Ohio/13OS2029/2013(mixed)	41.461	-82.9974
09/07/2013	-N/A-	38.79149	-89.212847
09/14/2013	-N/A-	36.722033	-90.113616
09/14/2013	-N/A-	36.722033	-90.113616
09/21/2013	-N/A-	43.038533	-93.418116
10/18/2008	A/Mallard/Wisconsin/08OS2215/2008	43.4463634	-91.2134651
10/04/2008	A/Mallard/Wisconsin/08OS2374/2008	43.4463634	-91.2134651
08/03/2009	A/mallard/Ohio/2043/2009(H6N1)	41.612947	-83.168752
10/11/2009	A/mallard/Wisconsin/2712/2009(H3N6)	44.715117	-89.865589
10/17/2009	A/mallard/Wisconsin/2719/2009(H4N2)	43.4463634	-91.2134651
10/31/2009	A/mallard/Wisconsin/2785/2009(H2N3)	43.5497141	-88.655938
12/06/2009	A/mallard/Wisconsin/4230/2009(H10N1)	44.74908	-87.95811
01/16/2010	A/mallard/Mississippi/407/2010(mixed)	33.224855	-90.983825
09/26/2010	A/wood duck/Wisconsin/10OS2778/2010(H3N8)	45.794683	-92.681968
08/19/2011	A/wood duck/Ohio/11OS2099/2011(Mixed) 	41.4345	-82.9622
09/21/2013	-N/A-	44.69764	-89.862585
11/29/2009	A/American black duck/Illinois/4119/2009(H8N4)	40.0711474	-87.7144679
01/15/2011	A/American green-winged teal/Mississippi/11OS256/2011(H1N1)	32.8305	-90.9812
01/15/2011	A/American green-winged teal/Mississippi/11OS257/2011(H11N9)	32.8305	-90.9812
10/16/2011	A/American green-winged teal/Wisconsin/11OS3432/2011(H5N2)	43.5497	-88.6559
10/29/2011	A/american green-winged teal/Wisconsin/11OS3551/2011(H6N2)	42.0167	-90.1235
12/10/2011	A/American green-winged teal/Arkansas/11OS6162/2011(mixed)	34.348763	-91.602311
09/27/2012	A/American green-winged teal/Wisconsin/12OS2997/2012(H4N6)	43.366865	-91.209333
10/13/2012	A/American green-winged teal/Wisconsin/12OS4281/2012(H4N2)	43.390931	-91.181598
10/20/2012	A/American green-winged teal/Illinois/12OS5103/2012(H3N8)	42.0167	-90.1235
09/14/2013	A/American green-winged teal/Ohio/13OS1781/2013(H6N8)	41.461	-82.9974
09/07/2013	A/American green-winged teal/Ohio/13OS1840/2013(H6N8)	41.461	-82.9974
09/21/2013	A/American green-winged teal/Ohio/13OS2086/2013(H6N8)	41.461	-82.9974
12/06/2009	A/northern pintail/Missouri/319/2009(H12N5)	38.008116	-94.087833
10/02/2010	A/northern pintail/Wisconsin/10OS2857/2010(H5N2)	43.72828	-89.26342
10/24/2013	-N/A-	41.461	-82.9974
02/05/2013	A/redhead/Ohio/13OS0367/2013(H10N7)	41.461	-82.9974
01/11/2009	A/northern shoveler/Mississippi/09OS168/2009(H10N6)	32.9065168	-90.8781567
01/15/2009	A/northern shoveler/Mississippi/09OS643/2009(H7N7)	32.9065168	-90.8781567
11/28/2010	A/northern shoveler/Illinois/10OS4360/2010(mixed)	32.5486	-90.8707
01/16/2011	A/northern shoveler/Mississippi/11OS289/2011(H7N3)	33.2249	-90.9838
12/03/2011	A/northern shoveler/Wisconsin/11OS4631/2011(mixed)	43.5497	-88.6559
10/22/2011	A/northern shoveler/Illinois/11OS4707/2011(H4N6)	40.0711	-87.7145
10/13/2012	A/northern shoveler/Ohio/12OS3173/2012(H12N5)	41.461	-82.9974
12/01/2012	A/northern shoveler/Illinois/12OS4951/2012(H7N3)	40.3	-90.061
12/08/2012	A/northern shoveler/Mississippi/12OS5438/2012(mixed)	32.830525	-90.981163
12/10/2012	A/northern shoveler/Missouri/12OS5755/2012(H10N3)	36.72237	-90.11278
11/02/2013	-N/A-	36.722033	-90.113616
11/02/2013	-N/A-	36.722033	-90.113616
12/27/2013	-N/A-	36.7224	-90.11303
10/17/2010	A/American wigeon/Iowa/10OS2748/2010(H2N2)	43.361525	-91.223378
12/10/2011	A/American widgeon/Mississippi/11OS6097/2011(H5N3)	32.8305	-90.9812
08/20/2013	-N/A-	41.461	-82.9974
08/08/2013	A/wood duck/Ohio/13OS1915/2013(H4N8)	41.461	-82.9974
09/24/2011	A/American black duck/Wisconsin/11OS3191/2011(H6N1)	44.69764	-89.862585
11/16/2012	A/American black duck/Ohio/12OS5510/2012(H3N8)	41.461	-82.9974
12/04/2011	A/greater scaup/Wisconsin/11OS5760/2011(H10N2)	44.749153	-87.95748
11/23/2009	A/lesser scaup/Wisconsin/3964/2009(H10N3)	44.74908	-87.95811
11/11/2012	A/lesser scaup/Wisconsin/12OS4408/2012(H1N8)	44.637681	-87.802695
11/18/2013	-N/A-	44.749172	-87.95796
09/16/2010	A/blue-winged teal/Missouri/10MO030/2010(H4N6)	36.722	-90.1136
10/03/2010	A/blue-winged teal/Wisconsin/10OS3092/2010(H3N6)	43.5497	-88.6559
09/24/2011	A/blue-winged teal/Wisconsin/11OS2873/2011(H3N2)	43.4463634	-91.2134651
09/15/2012	A/blue-winged teal/Ohio/12OS2154/2012(H3N2)	41.461	-82.9974
09/08/2012	-N/A-	36.722469	-90.113145
09/08/2012	A/blue-winged teal/Missouri/12OS2519/2012(H4N8)	36.722469	-90.113145
09/29/2012	A/blue-winged teal/Wisconsin/12OS2562/2012(mixed)	43.72643	-89.20719
09/29/2012	A/blue-winged teal/Ohio/12OS3128/2012(H4N6)	41.461	-82.9974
10/13/2012	A/blue winged-teal/Wisconsin/12OS4224/2012(H4N8)	43.390931	-91.181598
09/16/2013	A/blue-winged teal/Ohio/13OS2037/2013(H7N1)	41.43445	-82.962238
09/07/2013	-N/A-	38.79149	-89.212847
09/14/2013	-N/A-	36.722033	-90.113616
09/21/2013	A/blue-winged teal/Iowa/13OS2331/2013(mixed)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2346/2013(H3N8)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2357/2013(H4N8)	43.038533	-93.418116
09/21/2013	A/blue-winged teal/Iowa/13OS2367/2013(H4N8)	43.038533	-93.418116
10/19/2008	A/mallard/Wisconsin/08OS2271/2008(H11N9)	43.5497141	-88.655938
10/31/2008	A/mallard/Wisconsin/08OS2844/2008(H7N3)	43.5497141	-88.655938
12/07/2009	A/mallard/Missouri/220/2009(H7N3)	36.72255	-90.1134
08/10/2009	A/mallard/Ohio/1688/2009(H12N5)	41.612947	-83.168752
10/05/2009	A/mallard/Wisconsin/2549/2009(H3N2)	43.5497141	-88.655938
10/17/2009	A/mallard/Wisconsin/2653/2009(H4N6)	43.4463634	-91.2134651
10/17/2009	A/mallard/Illinois/3048/2009(H11N2)	42.016683	-90.1235
11/08/2009	A/mallard/Iowa/3205/2009(mixed)	43.236248	-91.90978
12/03/2009	A/mallard/Wisconsin/4194/2009(H1N1)	43.5497141	-88.655938
12/03/2009	A/mallard/Wisconsin/4203/2009(H11N9)	43.5497141	-88.655938
12/09/2011	A/American green-winged teal/Mississippi/11OS5903/2011(H4N6)	32.5486	-90.8707
11/17/2012	A/American green-winged teal/Ohio/12OS5538/2012(H7N3)	41.461	-82.9974
09/21/2013	A/American green-winged teal/Ohio/13OS2060/2013(H6N8)	41.461	-82.9974
09/22/2013	A/American green-winged teal/Ohio/13OS2097/2013(H6N8)	41.461	-82.9974
09/08/2013	-N/A-	41.025499	-89.414978
09/29/2013	A/American green-winged teal/Wisconsin/13OS3462/2013(H3N8)	43.5497141	-88.655938
09/21/2013	-N/A-	44.69764	-89.862585
09/30/2013	-N/A-	44.15914	-76.88461
01/12/2014	-N/A-	32.830525	-90.981163
12/28/2013	-N/A-	36.7224	-90.11303
12/03/2009	A/northern pintail/Wisconsin/4198/2009(H11N9)	43.5497141	-88.655938
10/22/2011	A/northern pintail/Illinois/11OS4756/2011(mixed),A/northern pintail/Illinois/11OS4756/2011(mixed)(Mixed)	40.0711	-87.7145
09/21/2013	-N/A-	44.69764	-89.862585
02/09/2013	A/redhead/Ohio/13OS0431/2013(H1N2)	41.461	-82.9974
10/02/2011	A/northern shoveler/Wisconsin/11OS3008/2011(H3N8)	43.5497	-88.6559
12/08/2011	A/northern shoveler/Mississippi/11OS5900/2011(H8N1)	32.8305	-90.9812
01/17/2012	A/northern shoveler/Mississippi/12OS362/2012(H7N7)	32.8305	-90.9812
01/13/2013	-N/A-	32.830525	-90.981163
01/12/2014	-N/A-	32.830525	-90.981163
01/13/2014	-N/A-	32.548583	-90.87065
11/15/2008	A/Ring-necked Duck/Illinois/08OS3356/2008	40.3000428	-90.0609506
11/30/2008	A/environmental/Indiana/08OS3524/2008(H1N2)	39.8491667	-86.0241667
10/20/2008	A/Green-winged Teal/Wisconsin/08OS2291/2008(H3N2)	43.5497141	-88.655938
11/16/2010	A/long-tailed duck/Wisconsin/10OS3912/2010(H14N6)	44.7491	-87.9581
12/02/2011	A/long-tailed duck/Wisconsin/11OS4599/2011(H4N2)	44.146	-87.5654
10/17/2009	A/American green-winged teal/Illinois/2975/2009(mixed)	42.016683	-90.1235
10/31/2009	A/American green-winged teal/Illinois/3443/2009(mixed)	40.3000428	-90.0609506
09/04/2010	A/American green-winged teal/Illinois/10OS1551/2010(H4N6)	38.6189	-89.3534
12/12/2010	A/American green-winged teal/Missouri/10OS4622/2010(H12N4)	36.722	-90.1136
01/15/2011	A/American green-winged teal/Mississippi/11OS250/2011(H7N3)	32.8305	-90.9812
01/15/2011	A/American green-winged teal/Mississippi/11OS259/2011(mixed)	32.8305	-90.9812
12/08/2011	A/American green-winged teal/Mississippi/11OS5869/2011(H4N6)	32.8305	-90.9812
09/27/2012	A/American green-winged teal/Wisconsin/12OS2994/2012(H1N1)	43.366865	-91.209333
09/29/2012	A/American green-winged teal/Wisconsin/12OS3031/2012(H11N9)	43.5497	-88.6559
11/10/2012	A/American green-winged teal/Illinois/12OS5299/2012(H10N3)	38.6189	-89.3534
09/14/2013	A/American green-winged teal/Ohio/13OS1775/2013(H4N8)	41.461	-82.9974
