X	Y	T
30.43	31.15	4848
30.43	31.16	5022
31.1	30.0	3519
30.05	31.16	4730
30.34	31.3	4638
30.44	31.16	4638
30.44	31.16	4638
30.43	31.15	4638
30.43	31.15	4638
30.43	31.15	4638
30.02	30.21	4641
29.25	30.52	4641
29.25	30.52	4641
29.25	30.52	4641
29.25	30.52	4641
29.25	30.52	4641
30.35	31.3	4644
30.44	31.27	4644
30.32	31.16	4650
30.1	31.14	4650
29.04	31.05	4651
29.04	31.05	4651
29.11	30.45	4651
29.25	30.52	4651
29.25	30.52	4651
30.43	31.15	4652
30.43	31.15	4652
30.43	31.15	4652
30.34	31.3	4652
30.43	31.16	4652
30.43	31.16	4652
30.43	31.16	4652
30.1	31.14	4661
30.4	31.35	4664
30.35	31.3	4664
30.06	31.18	4667
30.02	30.21	4667
30.32	31.16	4668
30.43	31.15	4670
30.43	31.16	4670
30.43	31.16	4670
30.32	31.16	4674
30.27	31.14	4674
29.04	31.05	4678
29.04	31.05	4678
29.28	30.57	4678
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
30.43	31.15	4687
30.43	31.15	4687
30.44	31.16	4687
30.43	31.15	4687
30.43	31.15	4687
30.43	31.15	4687
30.43	31.15	4687
30.06	31.18	4694
30.06	31.18	4694
30.06	31.18	4694
29.25	30.52	4716
29.11	30.45	4716
29.11	30.45	4716
28.55	30.58	4716
28.55	30.58	4716
28.55	30.58	4716
31.1	30.0	3519
31.1	30.3	4162
30.32	31.16	4402
30.35	31.3	4709
30.44	31.27	4709
30.44	31.27	4709
30.44	31.27	4709
30.44	31.27	4709
30.12	31.19	4710
30.1	31.14	4710
30.43	31.15	4715
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.11	30.45	4716
29.11	30.45	4716
29.11	30.45	4716
30.44	31.27	4723
30.4	31.35	4723
30.43	31.16	4729
30.43	31.16	4729
30.44	31.16	4729
30.43	31.15	4729
30.06	31.18	4730
30.05	31.16	4730
30.02	31.12	4730
30.32	31.16	4733
29.11	30.45	4743
29.11	30.45	4743
29.11	30.45	4743
30.43	31.15	4745
30.43	31.16	4745
29.25	30.52	4749
30.44	31.27	4751
30.44	31.27	4751
30.44	31.27	4751
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.44	31.27	4770
30.44	31.27	4770
30.44	31.27	4770
30.43	31.15	4777
30.43	31.15	4777
30.43	31.15	4777
30.31	31.42	4798
30.31	31.42	4798
30.43	31.15	4807
30.43	31.15	4807
30.43	31.15	4848
30.43	31.15	4848
30.02	30.21	4912
30.44	31.27	4919
30.44	31.27	4919
30.43	31.15	4926
29.25	30.52	4927
31.1	30.0	3519
30.05	31.19	3545
30.05	31.19	3545
30.02	30.21	4667
30.02	30.21	4667
30.05	31.19	4694
30.05	31.16	4730
30.05	31.16	4730
30.27	31.14	4674
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.28	30.57	4678
29.28	30.57	4678
29.28	30.57	4678
30.43	31.15	4687
30.43	31.15	4687
30.43	31.15	4687
30.43	31.16	4687
30.43	31.16	4687
30.43	31.16	4687
30.43	31.16	4687
30.06	31.18	4694
30.06	31.18	4694
30.06	31.18	4694
30.06	31.18	4694
30.03	30.21	4694
30.03	30.21	4694
30.05	31.19	4694
30.05	31.19	4694
30.05	31.19	4694
30.26	31.11	4695
30.27	31.14	4695
30.06	31.18	4708
30.35	31.3	4709
30.44	31.27	4709
30.44	31.27	4709
30.18	31.03	4710
30.1	31.14	4710
30.1	31.14	4710
30.34	31.3	4715
30.43	31.15	4715
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
30.4	31.35	4664
30.05	31.19	4667
30.05	31.19	4667
30.26	31.11	4668
30.26	31.11	4668
30.32	31.16	4668
30.43	31.15	4670
30.26	31.11	4674
30.35	31.3	4677
29.04	31.05	4678
29.04	31.05	4678
29.28	30.57	4678
29.28	30.57	4678
29.28	30.57	4678
29.28	30.57	4678
29.25	30.52	4686
30.44	31.27	4723
30.43	31.16	4729
30.44	31.16	4729
30.43	31.15	4729
30.43	31.15	4729
30.43	31.15	4729
30.05	31.16	4730
30.05	31.16	4730
30.02	31.12	4730
30.44	31.27	4736
30.43	31.15	4745
30.43	31.15	4745
30.43	31.15	4745
30.43	31.16	4745
29.11	30.45	4749
29.11	30.45	4749
29.11	30.45	4749
30.35	31.3	4751
30.35	31.3	4751
30.44	31.27	4751
30.44	31.27	4751
30.4	31.35	4751
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.43	31.15	4765
30.43	31.15	4765
30.43	31.15	4777
30.43	31.15	4777
30.17	31.02	4780
30.31	31.42	4107
30.31	31.42	4107
29.28	30.57	4785
30.44	31.27	4798
30.44	31.27	4798
30.44	31.27	4798
30.44	31.27	4798
30.35	31.3	4798
30.35	31.3	4798
30.35	31.3	4798
30.43	31.16	4687
30.06	31.18	4694
30.06	31.18	4694
30.05	31.19	4694
30.26	31.11	4695
30.43	31.15	4701
30.43	31.15	4701
30.06	31.18	4708
30.44	31.27	4709
30.44	31.27	4709
30.44	31.27	4709
30.44	31.27	4709
30.4	31.35	4709
30.1	31.14	4710
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.11	30.45	4716
30.44	31.27	4723
30.44	31.27	4723
30.44	31.27	4723
30.44	31.27	4723
30.44	31.27	4723
30.43	31.16	4729
30.44	31.16	4729
30.43	31.15	4729
30.43	31.15	4729
30.43	31.15	4729
30.06	31.18	4730
30.05	31.16	4730
30.02	31.12	4730
30.02	31.12	4730
30.35	31.3	4736
29.11	30.45	4743
30.32	31.16	4744
30.32	31.16	4744
30.32	31.16	4744
30.43	31.15	4745
29.25	30.52	4749
29.25	30.52	4749
29.11	30.45	4749
30.35	31.3	4751
30.44	31.27	4751
30.44	31.27	4751
30.4	31.35	4751
30.4	31.35	4751
30.4	31.35	4751
30.4	31.35	4751
30.32	31.16	4755
30.43	31.15	4765
30.43	31.15	4765
30.44	31.27	4770
30.35	31.3	4770
29.25	30.52	4772
30.43	31.15	4777
29.25	30.52	4651
29.25	30.52	4651
30.35	31.3	4664
30.35	31.3	4664
30.02	30.21	4667
30.35	31.3	4677
30.05	31.19	4667
30.02	30.21	4667
30.32	31.16	4668
30.32	31.16	4668
30.26	31.11	4674
29.04	31.05	4678
29.28	30.57	4678
29.28	30.57	4678
30.43	31.15	4687
30.44	31.16	4687
30.43	31.17	4687
30.03	30.21	4694
30.03	30.21	4694
30.26	31.11	4695
30.43	31.15	4701
30.06	31.18	4708
30.06	31.18	4708
30.35	31.3	4709
30.35	31.3	4709
30.35	31.3	4709
30.44	31.27	4709
30.4	31.35	4709
30.12	31.19	4710
30.1	31.14	4710
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.11	30.45	4716
28.55	30.58	4716
30.44	31.27	4723
30.44	31.27	4723
30.44	31.27	4723
30.44	31.27	4723
30.44	31.27	4723
30.43	31.15	4777
30.31	31.42	4107
30.32	31.16	4790
30.43	31.16	4792
30.44	31.27	4798
30.4	31.35	4798
30.31	31.42	4798
29.28	30.57	4805
30.43	31.16	4807
30.4	31.35	4842
30.32	31.16	4912
30.35	31.3	4931
29.25	30.52	4961
30.4	31.35	5015
31.09	30.33	3433
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
30.43	31.15	4687
30.43	31.15	4687
30.43	31.16	4687
29.18	30.5	3573
30.05	31.16	3581
30.05	31.16	3581
30.08	31.22	3581
30.13	31.11	3594
30.13	31.11	3594
30.08	31.21	3630
30.43	31.16	4729
30.43	31.16	4729
30.43	31.15	4729
29.11	30.45	4743
29.11	30.45	4743
30.32	31.16	4744
29.25	30.52	4749
29.11	30.45	4749
29.11	30.45	4749
29.11	30.45	4749
29.11	30.45	4749
30.4	31.35	4751
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.43	31.15	4765
30.44	31.27	4770
29.25	30.52	4772
30.43	31.15	4777
30.32	31.16	4780
30.32	31.16	4780
30.17	31.02	4780
29.28	30.57	4785
30.44	31.27	4798
30.35	31.3	4798
30.35	31.3	4798
30.4	31.35	4798
30.4	31.35	4798
30.4	31.35	4798
30.31	31.42	4798
29.28	30.57	4808
30.32	31.16	4912
30.43	31.15	4926
30.43	31.15	4944
29.25	30.52	4961
30.43	31.16	5022
30.05	31.19	3545
30.44	31.27	4664
30.35	31.3	4677
30.35	31.3	4677
30.35	31.3	4677
30.05	31.19	4694
30.05	31.16	4730
30.05	31.16	4730
30.1	31.14	4780
29.28	30.57	4785
30.43	31.15	4652
30.43	31.15	4652
30.43	31.15	4652
30.43	31.15	4652
30.43	31.15	4652
30.34	31.3	4652
30.43	31.16	4652
30.43	31.16	4652
30.43	31.16	4652
30.12	31.19	4661
30.12	31.19	4661
29.11	30.45	4651
29.11	30.45	4651
29.11	30.45	4651
29.25	30.52	4651
30.43	31.15	4652
30.43	31.15	4652
30.34	31.3	4652
30.12	31.19	4661
30.06	31.18	4667
30.06	31.18	4667
30.02	30.21	4667
30.02	30.21	4667
30.32	31.16	4668
30.32	31.16	4668
30.43	31.17	4670
30.43	31.16	4670
29.04	31.05	4678
29.04	31.05	4678
29.28	30.57	4678
29.28	30.57	4678
29.04	31.05	4678
29.28	30.57	4678
30.43	31.15	4687
30.43	31.15	4687
30.43	31.15	4687
30.43	31.15	4687
30.44	31.16	4687
30.44	31.16	4687
30.44	31.16	4687
30.43	31.17	4687
30.06	31.18	4694
30.06	31.18	4694
30.03	30.21	4694
30.03	30.21	4694
30.26	31.11	4695
30.43	31.15	4701
30.43	31.15	4701
30.43	31.15	4701
30.06	31.18	4708
30.06	31.18	4708
30.44	31.27	4709
30.32	31.16	4710
30.12	31.19	4710
30.12	31.19	4710
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
30.26	31.11	4650
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
30.05	31.19	4667
30.05	31.19	4667
30.05	31.19	4694
30.02	31.12	4730
30.02	31.12	4730
29.18	30.5	3571
30.43	31.4	3572
30.43	31.4	3572
29.18	30.5	3573
29.18	30.5	3573
29.18	30.5	3573
29.25	30.52	4686
30.03	30.21	4694
30.05	31.19	4694
30.05	31.19	4694
30.05	31.19	4694
29.25	30.52	4716
29.11	30.45	4716
28.55	30.58	4716
30.44	31.27	4723
30.44	31.27	4723
30.43	31.16	4729
30.43	31.15	4729
30.06	31.18	4730
30.06	31.18	4730
30.06	31.18	4730
30.05	31.16	4730
30.05	31.16	4730
29.11	30.45	4743
29.11	30.45	4743
30.32	31.16	4744
30.32	31.16	4744
30.32	31.16	4744
30.43	31.15	4745
29.11	30.45	4749
30.44	31.27	4751
30.4	31.35	4751
30.32	31.16	4755
30.32	31.16	4755
30.43	31.15	4765
30.44	31.27	4770
30.44	31.27	4770
29.25	30.52	4772
30.43	31.15	4777
30.43	31.15	4777
30.32	31.16	4780
29.28	30.57	4785
29.28	30.57	4785
30.35	31.3	4798
30.43	31.15	4807
30.43	31.15	4807
30.43	31.15	4807
30.43	31.15	4807
30.43	31.15	4807
30.43	31.15	4807
30.43	31.15	4848
30.26	31.11	4912
29.25	30.52	4961
30.05	31.19	3545
29.2	31.12	5075
30.32	31.16	3654
30.0	31.1	3664
30.44	31.27	4561
30.43	31.16	4580
30.44	31.16	4580
30.43	31.15	4638
30.43	31.15	4638
29.25	30.52	4641
29.25	30.52	4641
30.32	31.16	4650
30.32	31.16	4650
30.26	31.11	4650
30.26	31.11	4650
30.26	31.11	4650
29.04	31.05	4651
31.1	30.3	3683
31.1	30.3	3683
29.21	30.58	3571
30.43	31.4	3572
30.43	31.4	3572
29.17	30.51	3573
29.18	30.5	3573
29.18	30.5	3573
30.08	31.22	3581
30.13	31.11	3594
30.13	31.11	3594
30.08	31.21	3630
30.08	31.21	3630
30.08	31.21	3630
30.32	31.16	3654
30.32	31.16	3666
30.32	31.16	3666
30.32	31.16	3687
30.26	31.11	3699
30.26	31.11	3699
30.32	31.16	3722
30.32	31.16	3722
30.33	31.16	3730
30.31	31.14	3732
30.33	31.16	3857
30.32	31.16	3925
30.35	31.3	4077
30.3	31.2	4150
30.31	31.42	4187
31.09	30.33	3433
31.1	30.0	3519
31.1	30.0	3519
31.1	30.0	3519
31.14	30.27	3529
31.14	30.27	3529
30.44	31.27	4379
30.45	31.19	4455
30.45	31.19	4455
30.35	31.3	4468
30.32	31.16	4510
30.05	31.16	4708
30.05	31.16	4708
29.25	30.52	4716
30.17	31.02	4780
30.36	30.56	4099
29.25	30.52	4686
30.17	31.02	4780
30.25	31.33	4664
31.1	30.3	3640
31.1	30.3	3683
30.32	31.16	4013
30.26	31.11	4650
29.25	30.52	4651
30.44	31.27	4664
30.05	31.19	4667
30.02	30.21	4667
30.02	30.21	4667
30.35	31.3	4677
30.35	31.3	4677
30.35	31.3	4677
30.35	31.3	4677
29.25	30.52	4686
30.32	31.16	3680
30.32	31.16	3680
30.32	31.16	3680
30.32	31.16	3687
30.32	31.16	3699
30.0	31.1	3702
30.32	31.16	3722
30.33	31.16	3730
30.31	31.14	3732
30.0	31.1	3782
30.36	30.58	3803
30.14	31.12	3803
30.14	31.12	3803
30.26	31.11	3803
30.26	31.11	3803
30.33	31.16	3857
30.33	31.0	3925
30.27	31.14	4180
30.4	31.35	4170
30.35	31.3	4265
31.11	30.21	3417
30.44	29.13	3431
31.13	30.3	3489
31.1	30.0	3519
31.1	30.0	3519
31.1	30.0	3519
31.02	30.17	3522
30.44	31.16	4455
30.44	31.16	4455
30.1	31.14	4464
30.35	31.3	4468
30.43	31.15	4539
30.44	31.27	4561
30.44	31.27	4561
29.25	30.52	4686
30.25	31.33	4664
29.25	30.52	4772
31.1	30.3	3683
30.32	31.16	4013
29.25	30.52	4686
31.1	30.3	3640
31.1	30.3	3640
31.1	30.3	3683
30.33	30.52	4009
30.35	31.3	4664
30.35	31.3	4664
30.44	31.27	4664
30.44	31.27	4664
30.05	31.19	4667
30.05	31.19	4667
30.02	30.21	4667
30.02	30.21	4667
30.35	31.3	4677
30.35	31.3	4677
30.03	30.21	4694
30.05	31.19	4694
29.25	30.52	4716
29.25	30.52	4716
30.17	31.02	4780
30.36	30.56	4099
29.25	30.52	4961
29.25	30.52	5080
30.25	31.33	4664
30.25	31.33	4664
30.1	31.14	4710
30.43	31.15	4715
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.11	30.45	4716
28.55	30.58	4716
30.25	31.33	4664
30.25	31.33	4664
29.25	30.52	4686
31.1	30.3	3640
30.43	31.15	4539
30.44	31.27	4561
30.44	31.27	4561
30.44	31.16	4580
30.44	31.16	4580
30.43	31.15	4638
30.43	31.15	4638
30.02	30.21	4641
29.25	30.52	4641
29.25	30.52	4641
29.25	30.52	4641
30.44	31.27	4644
30.1	31.14	4650
29.04	31.05	4651
29.11	30.45	4651
29.11	30.45	4651
29.11	30.45	4651
29.11	30.45	4651
29.11	30.45	4651
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
30.43	31.15	4652
30.43	31.15	4652
30.43	31.15	4652
30.4	31.35	4664
30.4	31.35	4664
30.4	31.35	4664
30.4	31.35	4664
30.4	31.35	4664
31.1	30.3	4162
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
30.35	31.3	4664
30.35	31.3	4664
30.44	31.27	4664
30.05	31.19	4667
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
30.03	30.21	4694
29.25	30.52	4716
30.36	30.56	4099
29.25	30.52	4961
30.32	31.16	3666
30.32	31.16	3666
30.32	31.16	3680
30.32	31.16	3680
29.28	30.57	4805
30.43	31.15	4807
30.26	31.11	4838
30.4	31.35	4931
30.32	31.16	5022
31.1	30.0	3519
29.2	31.12	5075
29.2	31.12	5075
30.43	31.16	5079
30.43	31.16	4580
30.4	31.35	4595
30.44	31.16	4638
30.43	31.15	4638
30.32	31.16	4641
30.32	31.16	4641
29.25	30.52	4641
29.25	30.52	4641
29.25	30.52	4641
30.32	31.16	4650
30.32	31.16	4650
29.04	31.05	4651
29.11	30.45	4651
29.11	30.45	4651
29.11	30.45	4651
29.11	30.45	4651
30.43	31.15	4652
30.43	31.15	4652
30.43	31.15	4652
30.34	31.3	4652
30.43	31.16	4652
30.43	31.16	4652
30.4	31.35	4664
29.18	30.5	4664
29.18	30.5	4664
30.35	31.3	4664
30.06	31.18	4667
30.06	31.18	4667
30.02	30.21	4667
30.43	31.15	4670
30.43	31.16	4670
30.26	31.11	4674
30.26	31.11	4674
30.44	31.27	4677
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.28	30.57	4678
29.28	30.57	4678
29.28	30.57	4678
30.43	31.15	4687
30.43	31.15	4687
30.43	31.15	4687
30.06	31.18	4694
30.06	31.18	4694
30.06	31.18	4694
30.05	31.19	4694
30.05	31.19	4694
30.06	31.18	4708
30.06	31.18	4708
30.06	31.18	4708
30.02	30.21	4708
30.44	31.27	4709
30.18	31.03	4710
30.1	31.14	4710
30.43	31.17	4670
30.43	31.17	4670
30.43	31.15	4670
30.43	31.15	4670
30.43	31.15	4670
30.26	31.11	4674
30.27	31.14	4674
30.27	31.14	4674
30.35	31.3	4677
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.04	31.05	4678
29.28	30.57	4678
29.04	31.05	4678
29.28	30.57	4678
30.43	31.15	4687
30.43	31.15	4687
30.43	31.16	4687
30.43	31.15	4687
30.06	31.18	4694
30.06	31.18	4694
30.06	31.18	4694
30.03	30.21	4694
30.03	30.21	4694
30.05	31.19	4694
30.43	31.16	4701
30.43	31.16	4701
30.34	31.3	4701
30.43	31.15	4701
30.06	31.18	4708
30.35	31.3	4709
30.35	31.3	4709
30.35	31.3	4709
30.43	31.16	4729
30.44	31.16	4729
30.43	31.15	4729
30.43	31.15	4729
30.34	31.3	4729
30.43	31.15	4729
30.06	31.18	4730
30.06	31.18	4730
30.05	31.16	4730
30.05	31.16	4730
30.32	31.16	4733
30.32	31.16	4733
29.11	30.45	4749
29.11	30.45	4749
30.35	31.3	4751
30.44	31.27	4751
30.44	31.27	4751
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.32	31.16	4755
30.44	31.27	4770
30.44	31.27	4770
29.25	30.52	4772
30.43	31.15	4777
30.43	31.15	4777
30.32	31.16	4780
30.31	31.42	4107
30.44	31.27	4798
30.35	31.3	4798
30.34	31.3	4715
30.43	31.15	4715
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
28.55	30.58	4716
30.44	31.27	4723
30.44	31.27	4723
30.4	31.35	4723
30.43	31.16	4729
30.44	31.16	4729
30.43	31.15	4729
30.43	31.15	4729
30.34	31.3	4729
30.43	31.15	4729
30.43	31.15	4745
29.25	30.52	4749
29.11	30.45	4749
30.44	31.27	4751
30.44	31.27	4751
30.44	31.27	4751
30.44	31.27	4751
30.32	31.16	4755
30.32	31.16	4755
30.43	31.15	4765
30.43	31.15	4765
30.43	31.15	4765
30.43	31.15	4765
30.35	31.3	4770
30.44	31.27	4770
30.44	31.27	4770
30.44	31.27	4770
29.25	30.52	4772
30.43	31.15	4777
30.43	31.15	4777
30.43	31.15	4777
30.43	31.15	4777
30.06	31.18	4779
30.1	31.14	4780
30.44	31.27	4784
30.35	31.3	4798
30.35	31.3	4798
30.43	31.15	4807
30.44	31.27	4919
30.4	31.35	4931
31.1	30.0	3519
30.47	31.33	3544
29.25	30.52	5080
30.32	31.16	4402
29.18	30.5	4664
29.18	30.5	4664
30.35	31.3	4664
30.35	31.3	4664
30.06	31.18	4667
30.05	31.19	4667
30.02	30.21	4667
30.02	30.21	4667
30.02	30.21	4667
30.26	31.11	4668
30.25	31.33	4664
29.25	30.52	4686
30.33	30.52	4009
30.32	31.16	4013
29.25	30.52	4686
29.25	30.52	4686
30.17	31.02	4780
30.25	31.33	4664
30.25	31.33	4664
30.25	31.33	4664
31.1	30.3	3640
30.33	30.52	4009
30.33	30.52	4009
30.26	31.11	4650
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
30.35	31.3	4664
30.35	31.3	4664
30.35	31.3	4664
30.44	31.27	4664
30.35	31.3	4677
30.35	31.3	4677
30.35	31.3	4677
30.35	31.3	4677
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4686
30.03	30.21	4694
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
30.05	31.16	4730
30.05	31.16	4730
30.36	30.56	4099
29.28	30.57	4785
29.25	30.52	4961
29.25	30.52	4961
30.26	31.11	4650
29.25	30.52	4651
29.25	30.52	4651
29.25	30.52	4651
30.35	31.3	4664
30.44	31.27	4664
30.44	31.27	4664
30.44	31.27	4664
30.35	31.3	4677
29.25	30.52	4686
29.25	30.52	4686
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
29.25	30.52	4716
30.35	31.3	4709
30.44	31.27	4709
30.44	31.27	4709
30.44	31.27	4709
30.4	31.35	4709
30.18	31.03	4710
30.35	31.3	5457
26.46	31.3	5604
27.11	31.1	5631
30.12	31.12	5526
30.32	31.16	5528
30.32	31.16	5531
27.16	31.0	5545
30.32	31.16	5549
28.7	30.44	5593
30.43	31.15	5307
26.46	31.3	5604
26.46	31.3	5604
30.44	31.27	5604
26.46	31.3	5623
26.46	31.3	5623
27.03	31.13	5442
27.03	31.13	5442
30.4	31.35	5457
30.32	31.16	5461
30.43	31.15	5471
30.43	31.15	5471
30.43	31.15	5471
30.34	31.3	5471
30.43	31.16	5471
30.43	31.16	5471
30.4	31.35	5217
29.25	30.52	5498
27.2	30.9	5505
27.2	30.9	5505
30.43	31.15	5506
30.35	31.3	5457
30.44	31.27	5484
30.43	31.15	5506
30.43	31.15	5506
30.1	31.14	5510
27.19	30.58	5519
30.43	31.16	5531
30.43	31.15	5536
30.35	31.3	5542
28.7	30.44	5593
29.18	30.5	5536
30.34	31.3	5618
26.46	31.3	5623
30.44	31.27	5633
30.44	31.27	5633
30.44	31.27	5633
30.44	31.27	5633
30.43	31.15	5443
30.43	31.15	5471
30.34	31.3	5471
26.46	31.3	5604
26.46	31.3	5604
29.18	30.5	5146
27.11	31.1	5631
29.18	30.5	5146
27.03	31.13	5442
26.46	31.3	5604
27.11	31.1	5631
30.34	31.3	5471
26.46	31.3	5604
30.43	31.15	5380
30.43	31.15	5380
30.43	31.15	5506
30.34	31.3	5506
30.43	31.15	5506
30.43	31.15	5506
30.43	31.15	5536
30.43	31.15	5536
30.43	31.16	5559
29.25	30.52	5312
30.43	31.15	5307
30.44	31.27	5604
30.34	31.3	5618
29.25	30.52	5618
26.46	31.3	5623
26.46	31.3	5623
30.4	31.35	5367
29.25	30.52	5384
29.28	30.57	5384
30.32	31.16	5461
30.43	31.15	5471
30.43	31.15	5471
29.25	30.52	5498
29.25	30.52	5498
27.2	30.9	5505
30.43	31.15	5506
30.43	31.15	5506
30.43	31.15	5506
30.43	31.15	5536
30.34	31.3	5559
30.4	31.35	5575
29.25	30.52	5597
29.25	30.52	5536
30.43	31.15	5307
30.4	31.35	5604
30.4	31.35	5604
26.46	31.3	5623
30.44	31.27	5633
29.25	30.52	5384
30.43	31.15	5443
30.43	31.15	5443
30.43	31.15	5443
30.43	31.15	5471
30.43	31.15	5471
30.43	31.15	5471
30.43	31.15	5471
30.43	31.16	5471
27.2	30.9	5505
30.43	31.15	5506
30.43	31.15	5559
30.43	31.16	5589
28.7	30.44	5593
30.43	31.15	5307
30.32	31.16	5517
27.16	31.0	5545
26.46	31.3	5604
29.25	30.52	5618
26.46	31.3	5623
27.11	31.1	5631
29.25	30.52	5413
27.03	31.13	5442
30.43	31.15	5443
30.43	31.15	5471
30.43	31.15	5559
30.43	31.15	5307
30.34	31.3	5559
28.7	30.44	5593
30.35	31.3	5604
30.44	31.27	5604
27.11	31.1	5631
30.35	31.3	5367
30.4	31.35	5367
30.44	31.27	5432
30.44	31.27	5432
30.32	31.16	5461
30.43	31.15	5471
30.43	31.15	5471
30.44	31.27	5484
30.43	31.15	5506
30.43	31.15	5506
30.35	31.3	5525
30.43	31.15	5536
27.16	31.0	5545
30.34	31.3	5559
30.4	31.35	5217
30.43	31.16	5254
30.43	31.15	5506
30.35	31.3	5525
30.43	31.15	5536
27.16	31.0	5545
30.43	31.15	5589
30.43	31.15	5589
29.25	30.52	5312
29.25	30.52	5536
29.18	30.5	5536
26.46	31.3	5604
30.44	31.27	5604
30.34	31.3	5618
30.43	31.15	5618
27.11	31.1	5631
30.4	31.35	5457
30.43	31.15	5471
30.43	31.15	5471
30.34	31.3	5471
29.18	30.5	5146
30.35	31.3	5217
29.22	30.38	5227
29.22	30.38	5227
27.2	30.9	5505
30.43	31.15	5506
29.25	30.52	5536
30.35	31.3	5542
30.32	31.16	5549
30.32	31.16	5584
28.7	30.44	5593
30.35	31.3	5525
28.3	30.48	5536
26.46	31.3	5604
26.46	31.3	5604
26.46	31.3	5604
30.4	31.35	5604
30.34	31.3	5618
29.25	30.52	5618
26.46	31.3	5623
27.11	31.1	5631
30.32	31.16	5373
29.28	30.57	5384
29.28	30.57	5384
30.43	31.15	5471
30.43	31.15	5345
30.43	31.15	5380
30.43	31.15	5380
30.43	31.15	5226
29.18	30.5	5146
30.43	31.16	5345
30.43	31.15	5345
23.7	120.4	4316
24.2	120.59	4561
25.03	121.5	4764
25.03	121.5	4766
25.0910759	121.5598373	3759
25.03	121.5	4759
25.03	121.5	4759
25.03	121.5	4801
25.03	121.5	4801
25.03	121.5	4809
25.03	121.5	4809
25.03	121.5	4809
25.03	121.5	4815
25.03	121.5	4857
25.03	121.5	4857
25.0910759	121.5598373	3773
25.03	121.5	4759
25.03	121.5	4759
25.03	121.5	4759
25.03	121.5	4759
25.03	121.5	4801
25.03	121.5	4801
25.03	121.5	4809
25.03	121.5	4809
25.03	121.5	4809
25.03	121.5	4809
25.03	121.5	4809
25.03	121.5	4815
25.03	121.5	4857
25.03	121.5	4857
25.03	121.5	4857
25.03	121.5	4857
25.03	121.5	4893
25.03	121.5	4893
25.03	121.5	4899
25.03	121.5	4899
25.03	121.5	4899
25.03	121.5	4899
25.03	121.5	4906
25.0910759	121.5598373	3773
25.03	121.5	4857
25.03	121.5	4857
25.03	121.5	4857
25.03	121.5	4878
25.03	121.5	4893
25.03	121.5	4893
25.03	121.5	4736
25.03	121.5	4753
25.03	121.5	4758
25.03	121.5	4767
25.03	121.5	4778
25.03	121.5	4806
25.0910759	121.5598373	3289
23.79999924	121.5	4040
24.79999924	121.6999969	4040
23.60000038	120.1999969	4143
